host_is_superhost,host_listings_count,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,instant_bookable,cancellation_policy
f,1.0,Zilker,House,Private room,2,1.5,1.0,1.0,Real Bed,100.0,200.0,25.0,2,50.0,2,t,29,59,89,364,0,f,moderate
f,1.0,South First,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,65.0,0.0,0.0,1,0.0,1,t,0,0,0,156,9,f,flexible
f,1.0,South First,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,175.0,350.0,65.0,2,20.0,3,t,4,4,4,193,29,f,strict
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,800.0,0.0,0.0,0,0.0,1,t,0,0,0,217,0,f,strict
f,19.0,Barton Hills,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,160.0,250.0,100.0,1,0.0,2,t,2,5,10,285,9,f,strict
f,2.0,South Lamar,House,Entire home/apt,6,1.5,2.0,4.0,Real Bed,109.0,200.0,40.0,2,10.0,2,t,26,56,86,361,2,f,strict
t,1.0,South Lamar,House,Private room,2,1.0,1.0,1.0,Real Bed,125.0,0.0,0.0,1,0.0,1,t,17,43,73,348,12,f,moderate
f,1.0,Barton Hills,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,495.0,1000.0,150.0,1,0.0,2,t,0,5,35,310,1,f,strict
f,4.0,Barton Hills,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,450.0,0.0,50.0,6,0.0,3,t,27,31,61,336,0,f,strict
f,1.0,Bouldin Creek,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,199.0,0.0,49.0,1,0.0,4,t,24,48,74,345,10,f,moderate
f,2.0,South First,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,400.0,500.0,125.0,1,0.0,3,t,29,59,89,349,6,f,strict
f,1.0,South First,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,350.0,0.0,75.0,1,0.0,2,t,0,0,0,21,0,f,moderate
f,1.0,South First,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,160.0,100.0,25.0,1,0.0,2,t,18,48,53,53,0,f,strict
f,1.0,South First,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,0.0,45.0,1,0.0,1,t,6,6,6,49,3,f,strict
f,3.0,St. Edwards,House,Private room,2,1.0,1.0,1.0,Futon,36.0,0.0,25.0,1,10.0,2,t,10,24,54,55,24,f,moderate
f,1.0,Barton Hills,House,Entire home/apt,5,2.0,2.0,2.0,Real Bed,350.0,0.0,25.0,1,0.0,2,t,29,59,89,364,1,f,strict
f,1.0,South Lamar,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,90.0,0.0,0.0,1,0.0,1,t,0,0,26,301,0,f,flexible
f,1.0,Barton Hills,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,375.0,500.0,100.0,2,50.0,2,t,0,0,0,189,6,f,moderate
f,1.0,Barton Hills,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,550.0,1000.0,150.0,6,50.0,3,t,30,60,90,365,7,f,moderate
t,1.0,Zilker,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,185.0,300.0,75.0,2,50.0,2,t,20,50,80,355,71,f,strict
f,1.0,Barton Hills,Condominium,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,4,4,4,52,1,t,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,6,2.0,2.0,3.0,Real Bed,200.0,100.0,75.0,1,0.0,1,t,6,36,66,341,2,f,flexible
f,1.0,Barton Hills,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,165.0,0.0,40.0,1,0.0,2,t,28,58,88,363,5,f,flexible
f,19.0,South First,House,Entire home/apt,5,1.0,2.0,4.0,Real Bed,169.0,300.0,80.0,1,0.0,2,t,18,32,54,292,3,f,strict
f,1.0,Bouldin Creek,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,175.0,250.0,50.0,1,0.0,2,t,15,45,75,165,47,f,moderate
f,1.0,Bouldin Creek,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,150.0,100.0,0.0,1,0.0,3,t,0,0,0,2,5,f,moderate
f,1.0,Dawson,House,Entire home/apt,4,2.5,2.0,3.0,Real Bed,375.0,375.0,0.0,4,100.0,3,t,0,0,0,189,9,f,moderate
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,300.0,1000.0,50.0,4,75.0,1,t,0,0,0,18,0,f,moderate
f,339.0,South Congress,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,149.0,0.0,110.0,1,0.0,2,t,16,46,76,346,10,f,strict
f,1.0,Barton Hills,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,399.0,500.0,150.0,4,25.0,3,t,1,31,61,336,10,f,strict
f,1.0,South Lamar,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,350.0,150.0,50.0,1,0.0,1,t,0,0,0,14,0,f,flexible
f,1.0,South Congress,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,750.0,0.0,0.0,1,0.0,3,t,0,0,0,24,0,f,flexible
f,1.0,Galindo,House,Private room,2,1.0,1.0,1.0,Real Bed,125.0,0.0,40.0,1,25.0,1,t,0,0,0,275,9,f,flexible
f,1.0,Galindo,House,Private room,2,1.0,1.0,1.0,Real Bed,115.0,100.0,15.0,2,10.0,1,t,30,60,90,365,0,f,flexible
f,2.0,South Lamar,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,140.0,95.0,40.0,3,10.0,1,t,30,60,90,365,3,f,moderate
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,170.0,300.0,0.0,1,0.0,1,t,25,55,85,360,0,f,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,6,1.5,2.0,3.0,Real Bed,155.0,1000.0,50.0,4,50.0,2,t,22,52,82,357,5,f,moderate
f,1.0,South Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,450.0,100.0,20.0,1,0.0,2,t,0,0,0,0,0,f,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,350.0,0.0,0.0,1,0.0,1,t,0,0,0,40,0,f,flexible
f,339.0,South Lamar,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,0.0,110.0,1,0.0,2,t,19,49,79,354,17,f,strict
f,1.0,South Lamar,House,Private room,2,1.0,1.0,1.0,Real Bed,63.0,0.0,0.0,2,20.0,2,t,0,0,0,0,93,f,moderate
f,21.0,Zilker,House,Private room,4,1.5,1.0,2.0,Real Bed,99.0,0.0,0.0,2,50.0,1,t,0,0,0,32,2,f,strict
f,1.0,South Congress,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,245.0,0.0,0.0,1,0.0,1,t,14,39,69,331,25,f,moderate
f,1.0,South Lamar,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,199.0,200.0,100.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,South Congress,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125.0,0.0,0.0,1,0.0,2,t,0,0,0,14,0,f,flexible
f,2.0,Travis Heights,House,Private room,2,1.0,1.0,1.0,Real Bed,180.0,200.0,0.0,1,0.0,3,t,30,60,90,365,0,f,flexible
f,1.0,Dawson,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,125.0,250.0,35.0,2,20.0,1,t,28,58,88,363,24,f,strict
f,1.0,South First,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,600.0,0.0,75.0,1,0.0,3,t,30,60,90,365,1,t,flexible
f,1.0,Zilker,Apartment,Private room,5,1.5,1.0,2.0,Real Bed,310.0,150.0,40.0,5,100.0,1,t,30,60,90,365,0,f,strict
f,1.0,Galindo,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,50.0,0.0,20.0,1,0.0,1,t,17,37,67,338,21,f,strict
f,1.0,Galindo,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,100.0,0.0,75.0,1,0.0,2,t,29,59,89,364,6,f,strict
f,1.0,Bouldin Creek,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100.0,100.0,50.0,1,0.0,2,t,0,0,0,133,17,f,moderate
f,2.0,Galindo,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,0.0,45.0,1,10.0,2,t,10,10,10,227,218,f,strict
t,9.0,Galindo,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,115.0,0.0,75.0,1,0.0,2,t,16,46,76,302,40,f,strict
f,1.0,Zilker,Apartment,Private room,5,1.5,1.0,2.0,Real Bed,700.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,21.0,Zilker,House,Private room,2,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,1,0.0,1,t,0,0,0,34,4,f,strict
f,2.0,Galindo,House,Entire home/apt,6,2.5,2.0,3.0,Real Bed,350.0,375.0,75.0,4,50.0,2,t,30,60,90,365,2,t,flexible
f,1.0,Galindo,Bed & Breakfast,Entire home/apt,4,1.0,2.0,2.0,Real Bed,290.0,1000.0,95.0,4,100.0,2,t,29,59,89,364,0,f,moderate
f,1.0,South Lamar,Apartment,Entire home/apt,5,2.0,2.0,3.0,Real Bed,250.0,300.0,0.0,1,0.0,2,t,0,0,0,17,1,f,flexible
f,1.0,Dawson,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,1000.0,0.0,0.0,1,0.0,3,t,0,16,16,262,0,f,flexible
f,1.0,Barton Hills,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,179.0,1500.0,100.0,2,0.0,2,t,27,57,87,362,40,f,strict
f,1.0,South First,House,Entire home/apt,7,3.0,3.0,4.0,Real Bed,1200.0,200.0,150.0,1,0.0,4,t,30,60,90,365,0,f,strict
t,2.0,South Lamar,House,Private room,3,1.0,1.0,1.0,Real Bed,82.0,0.0,10.0,2,14.0,1,t,0,0,4,279,34,f,moderate
f,1.0,South Lamar,House,Entire home/apt,6,3.5,2.0,2.0,Real Bed,700.0,2500.0,0.0,1,0.0,1,t,0,0,0,230,0,f,moderate
t,1.0,Galindo,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,250.0,100.0,35.0,2,0.0,2,t,28,58,88,363,56,f,strict
f,1.0,South Lamar,House,Entire home/apt,4,2.5,2.0,2.0,Real Bed,350.0,0.0,0.0,1,0.0,5,t,30,60,90,365,0,f,moderate
f,12.0,Travis Heights,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,0.0,50.0,1,0.0,1,t,29,59,89,364,0,f,flexible
t,2.0,Barton Hills,Townhouse,Entire home/apt,6,2.5,2.0,2.0,Real Bed,295.0,0.0,130.0,5,20.0,2,t,12,42,72,347,0,f,strict
f,2.0,Dawson,Apartment,Entire home/apt,3,1.0,0.0,1.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,214,0,f,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,120.0,0.0,35.0,1,0.0,2,t,1,31,61,336,4,f,moderate
f,1.0,Dawson,Apartment,Entire home/apt,5,1.0,1.0,2.0,Real Bed,115.0,0.0,0.0,1,0.0,2,t,6,10,10,45,5,t,moderate
f,1.0,South Lamar,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,300.0,150.0,0.0,1,0.0,2,t,0,0,0,250,6,f,flexible
f,1.0,South Lamar,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,400.0,400.0,0.0,1,0.0,3,t,30,60,90,365,0,f,strict
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,130.0,150.0,25.0,1,0.0,1,t,0,0,0,45,2,f,flexible
t,1.0,Zilker,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,85.0,0.0,25.0,1,0.0,2,t,7,16,16,16,18,f,moderate
f,1.0,Dawson,Apartment,Entire home/apt,6,2.5,2.0,2.0,Real Bed,500.0,500.0,100.0,7,100.0,2,t,13,18,48,323,5,f,flexible
t,9.0,Galindo,House,Entire home/apt,8,2.5,4.0,7.0,Real Bed,225.0,0.0,150.0,6,10.0,2,t,20,43,73,296,28,f,strict
t,9.0,Zilker,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,145.0,0.0,75.0,1,0.0,3,t,10,33,63,296,20,f,strict
f,1.0,Dawson,House,Entire home/apt,6,2.5,2.0,2.0,Real Bed,450.0,450.0,100.0,1,0.0,1,t,0,0,3,278,0,f,flexible
f,5.0,Zilker,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,119.0,0.0,50.0,4,25.0,1,t,12,37,64,330,80,f,strict
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,250.0,0.0,60.0,1,0.0,2,t,0,0,0,159,0,f,moderate
t,1.0,Galindo,House,Entire home/apt,4,1.0,1.0,2.0,Real Bed,105.0,200.0,50.0,2,20.0,2,t,1,16,33,297,38,f,moderate
f,1.0,Galindo,House,Entire home/apt,4,2.0,2.0,2.0,Real Bed,250.0,150.0,0.0,1,0.0,2,t,28,58,88,363,0,f,moderate
f,1.0,Zilker,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95.0,0.0,35.0,1,0.0,1,t,6,18,22,266,6,f,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,175.0,0.0,10.0,1,25.0,1,t,30,60,90,365,1,f,flexible
f,301.0,Galindo,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,569.0,0.0,115.0,1,0.0,1,t,22,52,82,355,0,f,strict
t,1.0,Zilker,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,83.0,150.0,30.0,2,40.0,2,t,16,33,63,173,98,f,strict
f,1.0,Galindo,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,250.0,0.0,0.0,1,0.0,1,t,0,0,0,10,0,f,flexible
t,1.0,Zilker,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,199.0,500.0,75.0,1,0.0,3,t,24,54,84,353,38,f,moderate
f,1.0,South Congress,House,Entire home/apt,6,2.0,2.0,2.0,Real Bed,650.0,0.0,0.0,1,0.0,1,t,0,0,0,250,0,f,flexible
f,3.0,Zilker,House,Entire home/apt,8,1.0,2.0,3.0,Real Bed,139.0,200.0,100.0,4,7.0,2,t,17,44,74,349,19,f,moderate
f,1.0,Travis Heights,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,500.0,150.0,0.0,2,15.0,1,t,30,60,90,365,1,f,strict
f,2.0,South Lamar,House,Private room,2,2.0,1.0,1.0,Real Bed,95.0,0.0,40.0,1,0.0,1,t,1,7,34,309,3,f,flexible
f,1.0,Zilker,Townhouse,Entire home/apt,6,2.5,3.0,4.0,Real Bed,495.0,250.0,50.0,1,0.0,2,t,1,1,1,30,0,f,strict
f,2.0,South Congress,Apartment,Entire home/apt,6,1.0,1.0,1.0,Real Bed,299.0,0.0,0.0,1,0.0,1,t,0,0,0,216,0,t,moderate
t,1.0,Zilker,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,75.0,0.0,25.0,1,0.0,2,t,8,15,29,75,188,f,moderate
f,1.0,Galindo,House,Entire home/apt,6,1.0,2.0,2.0,Real Bed,700.0,500.0,95.0,6,100.0,3,t,30,60,90,365,3,f,strict
f,1.0,South Congress,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,215,0,f,flexible
f,26.0,South Congress,House,Entire home/apt,6,2.0,2.0,6.0,Real Bed,173.0,100.0,86.0,4,11.0,1,t,18,40,68,328,16,f,strict
t,9.0,Zilker,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,129.0,0.0,75.0,2,10.0,2,t,12,24,41,258,84,f,strict
t,1.0,Galindo,House,Entire home/apt,5,1.0,3.0,3.0,Real Bed,249.0,750.0,155.0,5,0.0,3,t,11,41,71,346,26,f,strict
f,1.0,Barton Hills,House,Entire home/apt,8,2.0,3.0,4.0,Real Bed,600.0,500.0,100.0,6,50.0,3,t,0,0,22,297,1,t,flexible
f,1.0,Zilker,Apartment,Shared room,1,1.0,1.0,1.0,Airbed,40.0,0.0,0.0,1,0.0,1,t,29,59,89,364,5,f,flexible
f,1.0,Barton Hills,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,500.0,1000.0,150.0,1,0.0,1,t,26,56,86,361,1,f,flexible
t,3.0,Zilker,Camper/RV,Entire home/apt,3,1.0,1.0,1.0,Real Bed,114.0,250.0,40.0,1,0.0,2,t,19,32,54,280,32,t,strict
f,1.0,Zilker,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120.0,0.0,50.0,1,0.0,2,t,19,49,79,79,14,f,flexible
t,1.0,Zilker,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,175.0,0.0,0.0,2,25.0,3,t,13,43,73,348,66,f,moderate
t,1.0,Zilker,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,90.0,100.0,0.0,2,0.0,2,t,10,11,41,41,92,f,moderate
f,1.0,St. Edwards,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,100.0,200.0,20.0,2,0.0,2,t,0,5,35,310,16,f,moderate
t,1.0,Dawson,Apartment,Entire home/apt,4,1.0,0.0,1.0,Real Bed,119.0,100.0,20.0,3,0.0,1,t,4,4,4,165,44,f,strict
t,1.0,Zilker,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150.0,0.0,0.0,2,25.0,3,t,15,38,59,334,63,f,moderate
f,2.0,Zilker,Other,Entire home/apt,3,1.0,1.0,2.0,Real Bed,150.0,0.0,0.0,0,0.0,1,t,11,40,70,328,57,f,moderate
f,2.0,St. Edwards,House,Private room,4,1.0,1.0,2.0,Real Bed,250.0,0.0,50.0,1,0.0,1,t,0,0,0,30,0,f,flexible
f,1.0,Galindo,House,Entire home/apt,12,2.5,3.0,3.0,Real Bed,750.0,500.0,100.0,10,10.0,2,t,0,0,0,31,5,f,strict
f,1.0,Dawson,Apartment,Entire home/apt,6,2.5,2.0,3.0,Real Bed,500.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,2.0,St. Edwards,House,Private room,2,1.0,1.0,1.0,Real Bed,48.0,500.0,5.0,1,0.0,3,t,0,0,0,57,0,f,flexible
f,1.0,Dawson,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,600.0,500.0,100.0,1,0.0,2,t,0,0,0,245,0,f,moderate
t,1.0,Zilker,House,Entire home/apt,4,1.0,0.0,2.0,Real Bed,125.0,250.0,0.0,2,50.0,2,t,17,47,77,347,45,f,strict
f,1.0,Galindo,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,250.0,0.0,0.0,1,0.0,1,t,28,58,88,363,0,f,strict
t,2.0,Zilker,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,299.0,0.0,105.0,1,0.0,2,t,21,51,81,335,28,f,strict
f,1.0,Galindo,House,Entire home/apt,7,1.0,2.0,1.0,Real Bed,575.0,0.0,0.0,1,0.0,4,t,30,60,90,365,0,f,strict
f,1.0,Barton Hills,Apartment,Entire home/apt,4,2.0,2.0,1.0,Airbed,500.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
t,12.0,Dawson,House,Entire home/apt,15,2.0,2.0,9.0,Real Bed,199.0,0.0,0.0,1,0.0,1,t,25,49,76,344,90,f,super_strict_30
f,1.0,Galindo,Loft,Entire home/apt,4,1.0,0.0,1.0,Real Bed,229.0,250.0,0.0,1,0.0,1,t,28,58,88,363,0,f,flexible
f,1.0,Galindo,Apartment,Entire home/apt,2,1.0,1.0,1.0,Airbed,30.0,200.0,0.0,1,0.0,1,t,0,0,0,213,0,f,flexible
f,1.0,Galindo,House,Entire home/apt,6,3.0,3.0,3.0,Real Bed,239.0,200.0,75.0,5,50.0,2,t,22,45,75,343,10,f,strict
f,1.0,Zilker,House,Entire home/apt,6,2.5,2.0,4.0,Real Bed,215.0,200.0,125.0,1,0.0,2,t,17,17,17,257,6,f,strict
t,6.0,South Lamar,House,Entire home/apt,8,2.0,3.0,3.0,Real Bed,550.0,500.0,150.0,1,0.0,2,t,30,55,55,296,9,f,strict
f,1.0,Dawson,House,Entire home/apt,4,2.0,2.0,3.0,Real Bed,194.0,250.0,75.0,4,100.0,2,t,28,51,77,352,4,f,moderate
f,21.0,Galindo,House,Entire home/apt,6,2.5,3.0,4.0,Real Bed,256.0,500.0,120.0,2,0.0,2,t,0,14,44,312,15,f,strict
t,2.0,Zilker,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,125.0,150.0,45.0,2,20.0,2,t,21,48,78,344,68,t,moderate
f,1.0,Galindo,House,Entire home/apt,10,2.5,3.0,3.0,Real Bed,725.0,750.0,150.0,8,20.0,2,t,28,58,88,178,13,f,strict
f,2.0,Dawson,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,0,0,0,216,0,f,strict
f,1.0,Galindo,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,300.0,200.0,100.0,6,25.0,2,t,0,10,14,289,1,f,moderate
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,325.0,0.0,0.0,1,0.0,3,t,0,0,0,242,0,f,moderate
f,1.0,Galindo,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,125.0,200.0,75.0,1,0.0,1,t,0,0,0,189,0,t,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,300.0,200.0,50.0,1,0.0,2,t,30,60,90,365,0,f,flexible
f,1.0,South Congress,Apartment,Entire home/apt,10,2.0,3.0,3.0,Real Bed,500.0,0.0,100.0,1,0.0,1,t,30,57,57,96,0,f,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,180.0,350.0,30.0,1,0.0,2,t,29,59,89,89,3,f,moderate
f,1.0,Zilker,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,70.0,0.0,0.0,1,0.0,1,t,19,49,79,354,1,f,flexible
f,1.0,Dawson,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,620.0,0.0,100.0,4,100.0,3,t,30,60,90,365,1,f,strict
f,1.0,South Congress,House,Entire home/apt,4,1.0,2.0,3.0,Real Bed,345.0,500.0,100.0,4,0.0,1,t,20,50,80,355,10,f,moderate
f,2.0,St. Edwards,House,Private room,3,1.0,1.0,2.0,Real Bed,175.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,400.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.0,2.0,3.0,Real Bed,190.0,0.0,0.0,1,0.0,1,t,0,0,0,227,0,f,flexible
f,1.0,Bouldin Creek,House,Private room,2,1.0,1.0,1.0,Real Bed,200.0,0.0,0.0,1,0.0,1,t,30,60,90,365,0,f,flexible
f,1.0,Galindo,House,Entire home/apt,4,1.0,1.0,1.0,Real Bed,200.0,200.0,25.0,2,60.0,1,t,30,60,90,365,0,f,flexible
f,1.0,South Lamar,Townhouse,Entire home/apt,4,1.0,2.0,2.0,Real Bed,150.0,0.0,40.0,4,15.0,2,t,13,26,34,309,1,f,strict
f,2.0,Zilker,Apartment,Entire home/apt,6,1.0,1.0,3.0,Real Bed,499.0,300.0,50.0,4,25.0,2,t,0,0,0,0,5,f,strict
t,1.0,Zilker,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,110.0,300.0,35.0,1,0.0,2,t,9,35,65,340,98,f,strict
f,1.0,Zilker,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,200.0,500.0,50.0,1,0.0,1,t,27,57,87,177,0,f,moderate
t,1.0,Zilker,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,79.0,500.0,50.0,1,0.0,2,t,25,55,85,356,87,f,strict
f,2.0,Zilker,House,Entire home/apt,7,2.5,3.0,5.0,Real Bed,350.0,500.0,150.0,4,25.0,2,t,13,13,13,13,4,f,strict
f,1.0,Zilker,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,350.0,200.0,0.0,1,0.0,3,t,30,60,90,365,11,f,strict
f,1.0,Zilker,House,Entire home/apt,5,1.0,1.0,3.0,Real Bed,167.0,400.0,75.0,1,0.0,2,t,29,59,89,89,8,f,moderate
t,13.0,Travis Heights,House,Private room,4,1.0,1.0,1.0,Real Bed,129.0,0.0,49.0,2,35.0,1,t,16,40,70,321,37,t,strict
f,1.0,Zilker,House,Entire home/apt,5,1.0,2.0,4.0,Real Bed,148.0,100.0,65.0,4,20.0,3,t,0,0,1,268,15,f,strict
f,1.0,Barton Hills,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90.0,500.0,75.0,1,0.0,1,t,30,60,90,365,0,f,strict
f,2.0,South Lamar,House,Entire home/apt,6,2.5,3.0,3.0,Real Bed,350.0,0.0,0.0,1,0.0,1,t,16,46,76,351,0,f,flexible
f,1.0,Zilker,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,400.0,100.0,0.0,2,0.0,1,t,30,60,90,365,0,f,moderate
t,3.0,South Lamar,Townhouse,Entire home/apt,4,1.5,2.0,2.0,Real Bed,120.0,250.0,50.0,2,20.0,2,t,11,16,44,312,5,f,moderate
f,1.0,South First,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99.0,0.0,110.0,2,0.0,2,t,25,51,81,356,1,f,moderate
f,1.0,St. Edwards,Apartment,Entire home/apt,6,2.0,2.0,2.0,Real Bed,450.0,0.0,100.0,1,0.0,1,t,0,0,0,240,0,f,flexible
f,1.0,Zilker,House,Entire home/apt,4,1.5,1.0,4.0,Real Bed,175.0,300.0,75.0,1,0.0,2,t,22,38,68,338,5,f,moderate
f,1.0,South Lamar,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,150.0,100.0,30.0,2,30.0,1,t,0,8,38,38,0,f,strict
f,1.0,South Lamar,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,299.0,149.0,65.0,1,0.0,2,t,30,60,90,365,0,f,strict
f,1.0,South Lamar,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,400.0,0.0,0.0,1,0.0,1,t,0,0,0,230,0,f,flexible
f,21.0,South Lamar,House,Entire home/apt,8,1.0,2.0,4.0,Real Bed,141.0,400.0,70.0,4,0.0,3,t,15,39,39,288,35,f,strict
f,1.0,South Lamar,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,250.0,500.0,0.0,1,0.0,3,t,0,0,0,217,0,f,strict
f,2.0,Barton Hills,House,Entire home/apt,8,3.0,4.0,4.0,Real Bed,700.0,100.0,100.0,1,20.0,1,t,0,12,12,258,9,f,flexible
f,2.0,South Lamar,House,Private room,2,1.5,1.0,1.0,Real Bed,46.0,0.0,0.0,1,10.0,1,t,16,46,76,345,38,f,flexible
f,4.0,Zilker,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,155.0,0.0,50.0,1,0.0,2,t,9,24,24,253,0,f,strict
